name,family,genus,species,rank,reference,publication,publicationYear,distribution,id,bhlLink,remarks,url,citationType,source,doi
Passiflora alata,Passifloraceae,Passiflora,alata,spec.,Bot. Mag. 2: t. 66. 1788 ,Bot. Mag.,1788,West Indies or Brazil,321312-2,NA,[Gandhi 26 Jun 2001],www.ipni.org/n/321312-2,tax_nov,IPNI,NA
Passiflora alliacea,Passifloraceae,Passiflora,alliacea,spec.,"Contr. Jard. Bot. Rio de Janeiro 3: 59, pl. 7. 1902 ",Contr. Jard. Bot. Rio de Janeiro,1902,Brazil (Southern America),184789-2,http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft.date=1902&rft.spage=59&rft.volume=3&rft_id=http://www.biodiversitylibrary.org/bibliography/68943&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004,NA,www.ipni.org/n/184789-2,tax_nov,IPNI,NA
Passiflora amalocarpa,Passifloraceae,Passiflora,amalocarpa,spec.,"Vellosia 1: 29, pl. 12. 1888 ",Vellosia,1888,Brazil (Southern America),184790-2,http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft.date=1888&rft.spage=29&rft.volume=1&rft_id=http://www.biodiversitylibrary.org/bibliography/69100&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004,NA,www.ipni.org/n/184790-2,tax_nov,IPNI,NA
Passiflora araujoi,Passifloraceae,Passiflora,araujoi,spec.,"Anais 15 Congr. Soc. Bot. Brasil 153, fig. 1967 ",Anais 15 Congr. Soc. Bot. Brasil,1967,Brazil (Southern America),184802-2,NA,NA,www.ipni.org/n/184802-2,tax_nov,IPNI,NA
Passiflora balbis,Passifloraceae,Passiflora,balbis,spec.,Brittonia 54(1): 20 (2002). ,Brittonia,2002,Guyana;Venezuela;Brazil North (Roraima);,20006586-1,NA,NA,www.ipni.org/n/20006586-1,tax_nov,IPNI,NA
Passiflora barbosae,Passifloraceae,Passiflora,barbosae,spec.,"Vellosia ed. 2, 1: 27, pl. 13a. 1891 ",Vellosia,1891,Brazil (Southern America),184813-2,NA,NA,www.ipni.org/n/184813-2,tax_nov,IPNI,NA
Passiflora bernaccii,Passifloraceae,Passiflora,bernaccii,spec.,Phytotaxa 372(3): 230. 2018 [16 Oct 2018] [epublished],Phytotaxa,2018,"Acre (Brazil North, Brazil, Southern America)",77191019-1,NA,doi:10.11646/phytotaxa.372.3.6 The specific epithet honours Dr. Luís Carlos Bernacci.,www.ipni.org/n/77191019-1,tax_nov,IPNI,https://doi.org/10.11646/phytotaxa.372.3.6
Passiflora bolstadii,Passifloraceae,Passiflora,bolstadii,spec.,Arq. Mus. Nac. Rio de Janeiro 13: 50. 1903 ,Arq. Mus. Nac. Rio de Janeiro,1903,Brazil (Southern America),184817-2,NA,NA,www.ipni.org/n/184817-2,tax_nov,IPNI,NA
Passiflora boticarioana,Passifloraceae,Passiflora,boticarioana,spec.,Brittonia 58(4): 385 (-387; fig. 1). 2006 [28 Dec 2006] ,Brittonia,2006,"Minas Gerais (Brazil Southeast, Brazil, Southern America)",77079480-1,NA,NA,www.ipni.org/n/77079480-1,tax_nov,IPNI,NA
Passiflora brasiliana,Passifloraceae,Passiflora,brasiliana,spec.,"Tabl. École Bot., ed. 3 (Cat. Pl. Horti Paris.) 411. 1829 ","Tabl. École Bot., ed. 3 (Cat. Pl. Horti Paris.)",1829,Brazil (Southern America),184821-2,http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft.date=1829&rft.spage=411&rft_id=http://www.biodiversitylibrary.org/bibliography/69101&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004,NA,www.ipni.org/n/184821-2,tax_nov,IPNI,NA
Passiflora caatingae,Passifloraceae,Passiflora,caatingae,spec.,"Ann. Missouri Bot. Gard. 76: 880, fig. 1989 ",Ann. Missouri Bot. Gard.,1989,Brazil (Southern America),282174-2,http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft_id=http://www.biodiversitylibrary.org/page/28000155&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004,NA,www.ipni.org/n/282174-2,tax_nov,IPNI,NA
Passiflora cacao,Passifloraceae,Passiflora,cacao,spec.,Novon 22(1): 2. 2012 [10 Jul 2012] ,Novon,2012,"Bahia (Brazil Northeast, Brazil, Southern America)",77122602-1,http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft.date=2012&rft.issue=1&rft.spage=2&rft.volume=22&rft_id=http://www.biodiversitylibrary.org/bibliography/744&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004,doi:10.3417/2010043,www.ipni.org/n/77122602-1,tax_nov,IPNI,https://doi.org/10.3417/2010043
Passiflora caerulea,Passifloraceae,Passiflora,caerulea,spec.,Sp. Pl. 2: 959 (-960). 1753 [1 May 1753] ,Sp. Pl.,1753,Brazil (Southern America),321949-2,http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft.date=1753&rft.spage=959&rft.volume=2&rft_id=http://www.biodiversitylibrary.org/bibliography/669&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004,[Gandhi 14 Dec 2001],www.ipni.org/n/321949-2,tax_nov,IPNI,NA
