"","id_FFB","Group","Family","Genus","Species","taxon_name","Author","reference","publication","publicationYear","bhlLink","remarks","doi","id_IPNI","url_IPNI"
"313","617052","Gimnospermas","Pinaceae","Pinus","bonsieri","Pinus bonsieri","Cass.",NA,NA,NA,NA,NA,NA,NA,NA
"314","617051","Gimnospermas","Pinaceae","Pinus","boursieri","Pinus boursieri","Carrière","Traité Gén. Conif. 398. 1855 ","Traité Gén. Conif.",1855,"http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft.date=1855&rft.spage=398&rft_id=http://www.biodiversitylibrary.org/bibliography/17188&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004",NA,NA,"262815-1","www.ipni.org/n/262815-1"
"315","617130","Gimnospermas","Pinaceae","Pinus","brachyptera","Pinus brachyptera","Engelm.","Mem. Tour N. Mexico [Wislizenus] 89. 1848 ","Mem. Tour N. Mexico [Wislizenus]",1848,"http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft.date=1848&rft.spage=89&rft_id=http://www.biodiversitylibrary.org/bibliography/41509&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004",NA,NA,"307170-2","www.ipni.org/n/307170-2"
"316","617076","Gimnospermas","Pinaceae","Pinus","californiana","Pinus californiana","Loisel.","Traité Arbr. Arbust. (Duhamel), nouv. éd. 5: 243. 1812 ; Hartw. in Journ. Hort. Soc. 2: 189 (1847)","Traité Arbr. Arbust. (Duhamel), nouv. éd.",1812,NA,NA,NA,"262826-1","www.ipni.org/n/262826-1"
"317","617369","Gimnospermas","Pinaceae","Pinus","canadensis","Pinus canadensis","L.","Sp. Pl., ed. 2. 2: 1421. 1763 [Aug 1763] ","Sp. Pl., ed. 2.",1763,"http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft.date=1763&rft.spage=1421&rft.volume=2&rft_id=http://www.biodiversitylibrary.org/bibliography/11179&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004",NA,NA,"325665-2","www.ipni.org/n/325665-2"
"318","616991","Gimnospermas","Pinaceae","Pinus","canariensis","Pinus canariensis","C.Sm.",NA,NA,NA,NA,NA,NA,NA,NA
"319","121868","Gimnospermas","Pinaceae","Pinus","caribaea","Pinus caribaea","Morelet","Rev. Hort. Cote d'Or 1: 107. 1851 ; Bull. Soc. Hist. Nat. Moselle, vii. (1855) 97-101, cf. Gard. Chron. 1904, II. 98","Rev. Hort. Cote d'Or",1851,NA,"[Gandhi 20 Feb 1998]",NA,"314859-2","www.ipni.org/n/314859-2"
"320","617235","Gimnospermas","Pinaceae","Pinus","cedrus","Pinus cedrus","L.","Sp. Pl. 2: 1001. 1753 [1 May 1753] ","Sp. Pl.",1753,"http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft.date=1753&rft.spage=1001&rft.volume=2&rft_id=http://www.biodiversitylibrary.org/bibliography/669&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004",NA,NA,"262844-1","www.ipni.org/n/262844-1"
"321","617048","Gimnospermas","Pinaceae","Pinus","cembra","Pinus cembra","L.","Sp. Pl. 2: 1000. 1753 [1 May 1753] ","Sp. Pl.",1753,"http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft.date=1753&rft.spage=1000&rft.volume=2&rft_id=http://www.biodiversitylibrary.org/bibliography/669&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004",NA,NA,"262848-1","www.ipni.org/n/262848-1"
"322","616996","Gimnospermas","Pinaceae","Pinus","chiapensis","Pinus chiapensis","(Martínez) Andresen","Phytologia 10: 417. 1964 ","Phytologia",1964,"http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft.date=1964&rft.spage=417&rft.volume=10&rft_id=http://www.biodiversitylibrary.org/bibliography/12678&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004",NA,NA,"196945-2","www.ipni.org/n/196945-2"
"323","129384","Gimnospermas","Pinaceae","Pinus","clausa","Pinus clausa","(Chapm ex Engelm.) Sarg.",NA,NA,NA,NA,NA,NA,NA,NA
"324","617049","Gimnospermas","Pinaceae","Pinus","contorta","Pinus contorta","Douglas ex Loudon",NA,NA,NA,NA,NA,NA,NA,NA
"325","617131","Gimnospermas","Pinaceae","Pinus","craigiana","Pinus craigiana","A.Murray","Edinburgh New Philos. J. n.s., i. (Jan.-Apr. 1855) 288. ","Edinburgh New Philos. J.",NA,NA,NA,NA,"262879-1","www.ipni.org/n/262879-1"
"326","617053","Gimnospermas","Pinaceae","Pinus","cubensis","Pinus cubensis","Griseb.","Pl. Wright. (Grisebach) 2: 530. 1862 [Nov 1862] ; preprinted from Mem. Amer. Acad. Arts ser. 2, 8(2): [503]-536. 1863.","Pl. Wright. (Grisebach)",1862,"http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft_id=http://www.biodiversitylibrary.org/page/464305&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004",NA,NA,"262881-1","www.ipni.org/n/262881-1"
"327","617200","Gimnospermas","Pinaceae","Pinus","dammara","Pinus dammara","Lamb.","Pin. ed. I. i. 61. t. 38. ","Pin. ed. I.",NA,NA,NA,NA,"262887-1","www.ipni.org/n/262887-1"
"328","617066","Gimnospermas","Pinaceae","Pinus","densiflora","Pinus densiflora","Siebold & Zucc.","Fl. Jap. (Siebold) 2: 22, t. 112. 1842 ","Fl. Jap. (Siebold)",1842,NA,NA,NA,"262894-1","www.ipni.org/n/262894-1"
"329","617226","Gimnospermas","Pinaceae","Pinus","deodara","Pinus deodara","Roxb. ex D.Don","Descr. Pinus [Lambert] 2: 8. 1824 ","Descr. Pinus [Lambert]",1824,NA,"Etymology (in Sanskrit): deo/deva (theo in Greek), god; dru, dāru, tree. Local name: Devdar, Devadaru or Davadaroo",NA,"60453340-2","www.ipni.org/n/60453340-2"
"330","617119","Gimnospermas","Pinaceae","Pinus","devoniana","Pinus devoniana","Lindl.","Edwards's Bot. Reg. Misc. 62. 1839 ","Edwards's Bot. Reg.",1839,NA,"[Gandhi 25 Feb 1998]",NA,"314938-2","www.ipni.org/n/314938-2"
"331","71176","Gimnospermas","Pinaceae","Pinus","dioica","Pinus dioica","Vell.",NA,NA,NA,NA,NA,NA,NA,NA
"332","617094","Gimnospermas","Pinaceae","Pinus","domestica","Pinus domestica","Matthews",NA,NA,NA,NA,NA,NA,NA,NA
"333","617379","Gimnospermas","Pinaceae","Pinus","douglasii","Pinus douglasii","Sabine ex D.Don","Descr. Pinus [Lambert], ed. 2. 2: t. 90 [unnumbered page between 144 &145]. 1832 ","Descr. Pinus [Lambert], ed. 2.",1832,NA,NA,NA,"262909-1","www.ipni.org/n/262909-1"
"334","617054","Gimnospermas","Pinaceae","Pinus","echinata","Pinus echinata","Mill.","Gard. Dict., ed. 8. n. 12. 1768 [16 Apr 1768] ","Gard. Dict., ed. 8.",1768,NA,NA,NA,"262913-1","www.ipni.org/n/262913-1"
"335","121866","Gimnospermas","Pinaceae","Pinus","elliottii","Pinus elliottii","Engelm.","in Sargent, Cat. For. Trees 74; et in Trans. Acad. Sc. St. Louis, iv. (1880)186. ","in Sargent, Cat. For. Trees",NA,NA,NA,NA,"262921-1","www.ipni.org/n/262921-1"
"336","617106","Gimnospermas","Pinaceae","Pinus","engelmannii","Pinus engelmannii","Carrière",NA,NA,NA,NA,NA,NA,NA,NA
"337","617140","Gimnospermas","Pinaceae","Pinus","escandoniana","Pinus escandoniana","Roezl","Cat. Grain. Conif. Mexic. 24. 1857 [Jun 1857] ","Cat. Grain. Conif. Mexic.",1857,NA,"[Gandhi 26 Feb 1998]",NA,"314956-2","www.ipni.org/n/314956-2"
"338","617010","Gimnospermas","Pinaceae","Pinus","excelsa","Pinus excelsa","Lamb.",NA,NA,NA,NA,NA,NA,NA,NA
"339","617070","Gimnospermas","Pinaceae","Pinus","excelsa","Pinus excelsa","Wall. ex D.Don",NA,NA,NA,NA,NA,NA,NA,NA
"340","617095","Gimnospermas","Pinaceae","Pinus","fastuosa","Pinus fastuosa","Salisb.","Prodr. Stirp. Chap. Allerton 398. 1796 [Nov-Dec 1796] ","Prodr. Stirp. Chap. Allerton",1796,"http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft.date=1796&rft.spage=398&rft_id=http://www.biodiversitylibrary.org/bibliography/427&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004",NA,NA,"262934-1","www.ipni.org/n/262934-1"
"341","617016","Gimnospermas","Pinaceae","Pinus","georgica","Pinus georgica","hort. ex Gordon","Pinetum 187. 1858 ","Pinetum",1858,"http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft.date=1858&rft.spage=187&rft_id=http://www.biodiversitylibrary.org/bibliography/15649&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004",NA,NA,"262960-1","www.ipni.org/n/262960-1"
"342","129379","Gimnospermas","Pinaceae","Pinus","glabra","Pinus glabra","Walter","Fl. Carol. [Walter] 237. 1788 [Apr-Jun 1788] ","Fl. Carol. [Walter]",1788,"http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft_id=http://www.biodiversitylibrary.org/page/10001305&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004",NA,NA,"262965-1","www.ipni.org/n/262965-1"
"343","617105","Gimnospermas","Pinaceae","Pinus","greggii","Pinus greggii","Engelm. ex Parl.","Prodr. [A. P. de Candolle] 16(2.2): 396. 1868 [mid Jul 1868] ","Prodr. [A. P. de Candolle]",1868,"http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft.date=1868&rft.issue=2&rft.spage=396&rft.volume=16&rft_id=http://www.biodiversitylibrary.org/bibliography/286&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004","[Gandhi 26 Feb 1998]",NA,"314972-2","www.ipni.org/n/314972-2"
"344","617071","Gimnospermas","Pinaceae","Pinus","halepensis","Pinus halepensis","Mill.","Gard. Dict., ed. 8. n. 8. 1768 [16 Apr 1768] ","Gard. Dict., ed. 8.",1768,NA,NA,NA,"262982-1","www.ipni.org/n/262982-1"
"345","617167","Gimnospermas","Pinaceae","Pinus","hartwegii","Pinus hartwegii","Lindl.","Edwards's Bot. Reg. Misc. 62. 1839 ","Edwards's Bot. Reg.",1839,NA,"[Gandhi 23 Feb 1998]",NA,"314865-2","www.ipni.org/n/314865-2"
"346","617141","Gimnospermas","Pinaceae","Pinus","heteromorpha","Pinus heteromorpha","Roezl","Cat. Grain. Conif. Mexic. 28. 1857 [Jun 1857] ","Cat. Grain. Conif. Mexic.",1857,NA,NA,NA,"262991-1","www.ipni.org/n/262991-1"
"347","617068","Gimnospermas","Pinaceae","Pinus","heterophylla","Pinus heterophylla","(Elliott) Sudw.",NA,NA,NA,NA,NA,NA,NA,NA
"348","617158","Gimnospermas","Pinaceae","Pinus","heterophylla","Pinus heterophylla","Small.",NA,NA,NA,NA,NA,NA,NA,NA
"349","617109","Gimnospermas","Pinaceae","Pinus","hondurensis","Pinus hondurensis","Sénécl.","Conifer. Monogr. 126. 1867 ","Conifer. Monogr.",1867,NA,"[Gandhi 20 Feb 1998]",NA,"314861-2","www.ipni.org/n/314861-2"
"350","617142","Gimnospermas","Pinaceae","Pinus","hoseriana","Pinus hoseriana","Roezl","Cat. Grain. Conif. Mexic. 24. 1857 [Jun 1857] ","Cat. Grain. Conif. Mexic.",1857,NA,"[Gandhi 26 Feb 1998]",NA,"314957-2","www.ipni.org/n/314957-2"
"351","617162","Gimnospermas","Pinaceae","Pinus","inops","Pinus inops","Aiton","Hort. Kew. [W. Aiton] 3: 367. 1789 ","Hort. Kew. [W. Aiton]",1789,"http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft.date=1789&rft.spage=367&rft.volume=3&rft_id=http://www.biodiversitylibrary.org/bibliography/4504&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004",NA,NA,"263010-1","www.ipni.org/n/263010-1"
"352","617074","Gimnospermas","Pinaceae","Pinus","insignis","Pinus insignis","Douglas ex Loudon","Arbor. Frutic. Brit. 4: 2265. 1838 ","Arbor. Frutic. Brit.",1838,"http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft.date=1838&rft.spage=2265&rft.volume=4&rft_id=http://www.biodiversitylibrary.org/bibliography/95867&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004",NA,NA,"263011-1","www.ipni.org/n/263011-1"
"353","617086","Gimnospermas","Pinaceae","Pinus","insularis","Pinus insularis","Endl.","Syn. Conif. 157. 1847 [May-Jun 1847] ","Syn. Conif.",1847,"http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft.date=1847&rft.spage=157&rft_id=http://www.biodiversitylibrary.org/bibliography/15336&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004",NA,NA,"263012-1","www.ipni.org/n/263012-1"
"354","617084","Gimnospermas","Pinaceae","Pinus","kesiya","Pinus kesiya","Royle ex Gordon","Gard. Mag. & Reg. Rural Domest. Improv. n.s., 6: 8. 1840 , nomen subnudum.","Gard. Mag. & Reg. Rural Domest. Improv.",1840,"http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft.date=1840&rft.spage=8&rft.volume=6&rft_id=http://www.biodiversitylibrary.org/bibliography/46517&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004",NA,NA,"677057-1","www.ipni.org/n/677057-1"
"355","617088","Gimnospermas","Pinaceae","Pinus","khasyana","Pinus khasyana","Griff.","Not. Pl. Asiat. 4: 18. 1854 ","Not. Pl. Asiat.",1854,"http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft.date=1854&rft.spage=18&rft.volume=4&rft_id=http://www.biodiversitylibrary.org/bibliography/70352&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004",NA,NA,"263034-1","www.ipni.org/n/263034-1"
"356","617110","Gimnospermas","Pinaceae","Pinus","lambertiana","Pinus lambertiana","Douglas",NA,NA,NA,NA,NA,NA,NA,NA
"357","599878","Gimnospermas","Pinaceae","Pinus","lanceolata","Pinus lanceolata","Lamb.","Descr. Pinus [Lambert] 1: 52. ","Descr. Pinus [Lambert]",NA,NA,NA,NA,"263041-1","www.ipni.org/n/263041-1"
"358","617089","Gimnospermas","Pinaceae","Pinus","langbianensis","Pinus langbianensis","A.Chev.","Rev. Bot. Appl. Agric. Trop. xxiv. 25 (1944). ","Rev. Bot. Appl. Agric. Trop.",NA,NA,NA,NA,"677061-1","www.ipni.org/n/677061-1"
"359","617063","Gimnospermas","Pinaceae","Pinus","laricio","Pinus laricio","L.",NA,NA,NA,NA,NA,NA,NA,NA
"360","617061","Gimnospermas","Pinaceae","Pinus","laricio","Pinus laricio","Poir.","Encycl. [J. Lamarck & al.] 5: 339. 1804 [9 Jan 1804] ","Encycl. [J. Lamarck & al.]",1804,"http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft.date=1804&rft.spage=339&rft.volume=5&rft_id=http://www.biodiversitylibrary.org/bibliography/824&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004",NA,NA,"263044-1","www.ipni.org/n/263044-1"
"361","617062","Gimnospermas","Pinaceae","Pinus","laricio","Pinus laricio","Savi","Fl. Pis. 2: 353. 1798 (1798) ","Fl. Pis.",1798,NA,NA,NA,"77244579-1","www.ipni.org/n/77244579-1"
"362","617176","Gimnospermas","Pinaceae","Pinus","longaeva","Pinus longaeva","D.K.Bailey","Ann. Missouri Bot. Gard. 57: 243, fig. 1971 [Feb 1971] ","Ann. Missouri Bot. Gard.",1971,"http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft_id=http://www.biodiversitylibrary.org/page/20107037&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004",NA,NA,"197012-2","www.ipni.org/n/197012-2"
"363","617021","Gimnospermas","Pinaceae","Pinus","longifolia","Pinus longifolia","Roxb. ex Lamb.","Descr. Pinus 1: 29. 1803 (1803) ","Descr. Pinus",1803,NA,NA,NA,"77245249-1","www.ipni.org/n/77245249-1"
"364","617017","Gimnospermas","Pinaceae","Pinus","longifolia","Pinus longifolia","Salisb.","Prodr. Stirp. Chap. Allerton 398. 1796 [Nov-Dec 1796] ","Prodr. Stirp. Chap. Allerton",1796,"http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft.date=1796&rft.spage=398&rft_id=http://www.biodiversitylibrary.org/bibliography/427&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004",NA,NA,"263072-1","www.ipni.org/n/263072-1"
"365","617157","Gimnospermas","Pinaceae","Pinus","lutea","Pinus lutea","Walter","Fl. Carol. [Walter] 237. 1788 [Apr-Jun 1788] ","Fl. Carol. [Walter]",1788,"http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft_id=http://www.biodiversitylibrary.org/page/10001305&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004",NA,NA,"263081-1","www.ipni.org/n/263081-1"
"366","617126","Gimnospermas","Pinaceae","Pinus","maderensis","Pinus maderensis","Ten.",NA,NA,NA,NA,NA,NA,NA,NA
"367","617096","Gimnospermas","Pinaceae","Pinus","maderiensis","Pinus maderiensis","Ten.","Ind. Sem. Hort. Neap. (1854). Cf. in Ann. Sc. Nat. Ser. IV. ii. (1854) 379. ","Ind. Sem. Hort. Neap.",NA,NA,NA,NA,"263088-1","www.ipni.org/n/263088-1"
"368","617101","Gimnospermas","Pinaceae","Pinus","maritima","Pinus maritima","Lam.","Fl. Franç. (Lamarck) 2: 201. 1779 [1778 publ. after 21 Mar 1779] ","Fl. Franç. (Lamarck)",1779,"http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft.date=1779&rft.spage=201&rft.volume=2&rft_id=http://www.biodiversitylibrary.org/bibliography/9461&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004",NA,NA,"263096-1","www.ipni.org/n/263096-1"
"369","617113","Gimnospermas","Pinaceae","Pinus","massoniana","Pinus massoniana","D.Don",NA,NA,NA,NA,NA,NA,NA,NA
"370","617114","Gimnospermas","Pinaceae","Pinus","massoniana","Pinus massoniana","Lamb.","Descr. Pinus [Lambert] 1: t. 12. 1803 ","Descr. Pinus [Lambert]",1803,NA,NA,NA,"60437819-2","www.ipni.org/n/60437819-2"
"371","617116","Gimnospermas","Pinaceae","Pinus","maximartinezii","Pinus maximartinezii","Rzed.","Ciencia (Mexico) 23: 17. 1964 ","Ciencia (Mexico)",1964,NA,NA,NA,"197021-2","www.ipni.org/n/197021-2"
"372","617117","Gimnospermas","Pinaceae","Pinus","maximinoi","Pinus maximinoi","H.E.Moore","Baileya 14: 8. 1966 ","Baileya",1966,NA,"nom. nov. for P. tenuifolia Benth. 1842 (non Salisb. 1796). Farjon & Frankis (Taxon 47: 733. 1998) proposed to conserve this name.",NA,"299079-2","www.ipni.org/n/299079-2"
"373","617118","Gimnospermas","Pinaceae","Pinus","merkusii","Pinus merkusii","Jungh. & de Vriese","Pl. Nov. Ind. Bat. Or. 5. t. 2. ","Pl. Nov. Ind. Bat. Or.",NA,NA,NA,NA,"263108-1","www.ipni.org/n/263108-1"
"374","617120","Gimnospermas","Pinaceae","Pinus","michoacana","Pinus michoacana","Martínez",NA,NA,NA,NA,NA,NA,NA,NA
"375","617055","Gimnospermas","Pinaceae","Pinus","mitis","Pinus mitis","Michx.","Fl. Bor.-Amer. (Michaux) 2: 204. 1803 [19 Mar 1803] ","Fl. Bor.-Amer. (Michaux)",1803,"http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft_id=http://www.biodiversitylibrary.org/page/410877&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004",NA,NA,"263115-1","www.ipni.org/n/263115-1"
"376","617121","Gimnospermas","Pinaceae","Pinus","monophylla","Pinus monophylla","Torr. & Frém.",NA,NA,NA,NA,NA,NA,NA,NA
"377","617102","Gimnospermas","Pinaceae","Pinus","montana","Pinus montana","Du Roi",NA,NA,NA,NA,NA,NA,NA,NA
"378","617077","Gimnospermas","Pinaceae","Pinus","montereyensis","Pinus montereyensis","Rauch. ex Gordon","Pinetum 197. 1858 ","Pinetum",1858,"http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft.date=1858&rft.spage=197&rft_id=http://www.biodiversitylibrary.org/bibliography/15649&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004",NA,NA,"263124-1","www.ipni.org/n/263124-1"
"379","617122","Gimnospermas","Pinaceae","Pinus","montezumae","Pinus montezumae","Lamb.","Descr. Pinus [Lambert] 3: 149., t. 64. ","Descr. Pinus [Lambert]",NA,NA,NA,NA,"263125-1","www.ipni.org/n/263125-1"
"380","617123","Gimnospermas","Pinaceae","Pinus","monticola","Pinus monticola","Douglas ex D.Don","Descr. Pinus [Lambert], ed. 3. 2: unnumbered page between 144 & 145. 1832 ","Descr. Pinus [Lambert], ed. 3.",1832,NA,NA,NA,"197032-2","www.ipni.org/n/197032-2"
"381","617388","Gimnospermas","Pinaceae","Pinus","nigra","Pinus nigra","Aiton","Hort. Kew. [W. Aiton] 3: 370. 1789 ","Hort. Kew. [W. Aiton]",1789,"http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft.date=1789&rft.spage=370&rft.volume=3&rft_id=http://www.biodiversitylibrary.org/bibliography/4504&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004",NA,NA,"263147-1","www.ipni.org/n/263147-1"
"382","617022","Gimnospermas","Pinaceae","Pinus","nigra","Pinus nigra","J.F.Arnold","Reise nach Mariazell in Steyerm. 8 et tab. (1785). ","Reise nach Mariazell in Steyerm.",NA,NA,NA,NA,"677088-1","www.ipni.org/n/677088-1"
"383","617024","Gimnospermas","Pinaceae","Pinus","nigra","Pinus nigra","Link","Abh. Berl. Akad. 1827 (1830) 173. ","Abh. Berl. Akad.",NA,NA,NA,NA,"263148-1","www.ipni.org/n/263148-1"
"384","617132","Gimnospermas","Pinaceae","Pinus","nootkatensis","Pinus nootkatensis","Manetti ex Gordon","Phet. Suppl. 67. ","Phet. Suppl.",NA,NA,NA,NA,"263155-1","www.ipni.org/n/263155-1"
"385","617124","Gimnospermas","Pinaceae","Pinus","occidentalis","Pinus occidentalis","Sw.","Prodr. [O. P. Swartz] 103. 1788 [20 Jun-29 Jul 1788] ","Prodr. [O. P. Swartz]",1788,"http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft.date=1788&rft.spage=103&rft_id=http://www.biodiversitylibrary.org/bibliography/433&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004","[Gandhi 20 Feb 1998]",NA,"314862-2","www.ipni.org/n/314862-2"
"386","129388","Gimnospermas","Pinaceae","Pinus","oocarpa","Pinus oocarpa","Schiede ex Schltdl.","Linnaea 12: 491. 1838 ","Linnaea",1838,"http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft_id=http://www.biodiversitylibrary.org/page/102356&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004","[Gandhi 26 Feb 1998] The holotype material was collected by¹Schiede, s.n. HAL (not found).",NA,"314959-2","www.ipni.org/n/314959-2"
"387","617143","Gimnospermas","Pinaceae","Pinus","orizabae","Pinus orizabae","Gordon","J. Hort. Soc. London 1: 79. 1846 ","J. Hort. Soc. London",1846,"http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft.date=1846&rft.spage=79&rft.volume=1&rft_id=http://www.biodiversitylibrary.org/bibliography/8342&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004","[Gandhi 23 Feb 1998] The holotype made by Hartweg in 1838?¹has not been located.",NA,"314880-2","www.ipni.org/n/314880-2"
"388","617019","Gimnospermas","Pinaceae","Pinus","palmeri","Pinus palmeri","Manetti",NA,NA,NA,NA,NA,NA,NA,NA
"389","617018","Gimnospermas","Pinaceae","Pinus","palmieri","Pinus palmieri","Manetti ex Gordon","Pinetum Suppl. 63. 1862 ","Pinetum Suppl.",1862,"http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft.date=1862&rft.spage=63&rft_id=http://www.biodiversitylibrary.org/bibliography/44854&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004",NA,NA,"263185-1","www.ipni.org/n/263185-1"
"390","617014","Gimnospermas","Pinaceae","Pinus","palustris","Pinus palustris","Mill.","Gard. Dict., ed. 8. n. 14. 1768 [16 Apr 1768] ","Gard. Dict., ed. 8.",1768,NA,NA,NA,"263186-1","www.ipni.org/n/263186-1"
"391","617133","Gimnospermas","Pinaceae","Pinus","parryana","Pinus parryana","Gordon","Pinetum 202. 1858 ","Pinetum",1858,"http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft.date=1858&rft.spage=202&rft_id=http://www.biodiversitylibrary.org/bibliography/15649&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004",NA,NA,"263191-1","www.ipni.org/n/263191-1"
"392","593653","Gimnospermas","Pinaceae","Pinus","patula","Pinus patula","Schltdl. & Cham.","Linnaea 6(2): 354. 1831 [Jul-Dec 1831] ","Linnaea",1831,"http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft_id=http://www.biodiversitylibrary.org/page/97347&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004",NA,NA,"314961-2","www.ipni.org/n/314961-2"
"393","617037","Gimnospermas","Pinaceae","Pinus","pectinata","Pinus pectinata","Lam.","Fl. Franç. (Lamarck) 2: 202. 1779 [1778 publ. after 21 Mar 1779] ","Fl. Franç. (Lamarck)",1779,"http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft.date=1779&rft.spage=202&rft.volume=2&rft_id=http://www.biodiversitylibrary.org/bibliography/9461&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004",NA,NA,"263199-1","www.ipni.org/n/263199-1"
"394","617134","Gimnospermas","Pinaceae","Pinus","peninsularis","Pinus peninsularis","Lemmon","Cone-bear. Trees Pacif. Slope, ed. 4. ed. 4. 114. 1900 ","Cone-bear. Trees Pacif. Slope, ed. 4.",1900,NA,NA,NA,"197053-2","www.ipni.org/n/197053-2"
"395","617039","Gimnospermas","Pinaceae","Pinus","picea","Pinus picea","L.","Sp. Pl. 2: 1001. 1753 [1 May 1753] ","Sp. Pl.",1753,"http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft.date=1753&rft.spage=1001&rft.volume=2&rft_id=http://www.biodiversitylibrary.org/bibliography/669&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004",NA,NA,"263212-1","www.ipni.org/n/263212-1"
